order_item_id,order_no,product_id,qty,unit_price_krw,discount_pct,amount_krw 
1111902,1003953,500066,15,769400,10,10386900
1111903,1003954,500663,4,3191100,5,12126180
1111904,1003954,500451,11,935700,0,10292700
1111905,1003954,500546,20,3304600,10,59482800
1111906,1003955,500516,2,2007100,0,4014200
1111907,1003955,500668,4,674300,0,2697200
1111908,1003956,500568,8,1172900,0,9383200
1111909,1003956,500428,16,1456100,0,23297600
1111910,1003957,500688,16,2849400,0,45590400
1111911,1003957,500793,19,1249600,15,20181040
1111912,1003957,500270,4,123700,15,420580
1111913,1003958,500391,5,3243600,10,14596200
1111914,1003958,500038,1,1612900,0,1612900
1111915,1003958,500375,20,1134100,0,22682000
1111916,1003959,500919,18,1145700,0,20622600
1111917,1003960,500217,2,3920400,5,7448760
1111918,1003961,500780,20,3659600,0,73192000
1111919,1003961,500837,13,722300,0,9389900
1111920,1003962,500710,4,275600,15,937040
1111921,1003962,500176,7,2680100,0,18760700
1111922,1003962,500839,4,852900,15,2899860
1111923,1003962,500448,1,570000,0,570000
1111924,1003962,500056,18,2894500,15,44285850
1111925,1003963,500093,10,1692100,0,16921000
1111926,1003964,500869,1,296500,0,296500
1111927,1003964,500060,6,1169300,5,6665010
1111928,1003964,500909,14,1068100,0,14953400
1111929,1003964,500497,16,902600,10,12997440
1111930,1003964,500107,6,3726000,15,19002600
1111931,1003965,500272,5,3079200,15,13086600
1111932,1003965,500155,7,2277700,15,13552315
1111933,1003965,500706,3,3188700,15,8131185
1111934,1003966,500861,4,1715800,15,5833720
1111935,1003966,500290,6,1995100,5,11372070
1111936,1003967,500510,14,1827200,0,25580800
1111937,1003968,500060,5,1169300,0,5846500
1111938,1003968,500301,6,970400,0,5822400
1111939,1003968,500976,1,3302400,5,3137280
1111940,1003969,500802,13,1284100,0,16693300
1111941,1003970,500733,19,3595400,0,68312600
1111942,1003971,500400,4,2737500,10,9855000
1111943,1003972,500668,5,674300,0,3371500
1111944,1003973,500807,8,2454600,15,16691280
1111945,1003973,500406,15,1523200,5,21705600
1111946,1003974,500743,3,986600,5,2811810
1111947,1003974,500065,4,3155800,0,12623200
1111948,1003974,500873,11,1411100,10,13969890
1111949,1003975,500143,9,685800,10,5554980
1111950,1003975,500617,20,16400,0,328000
1111951,1003975,500927,1,1673700,10,1506330
1111952,1003976,500097,18,4102400,10,66458880
1111953,1003976,500029,10,506900,0,5069000
1111954,1003976,500110,6,2320500,0,13923000
1111955,1003976,500707,5,1026000,5,4873500
1111956,1003977,500053,5,2068500,15,8791125
1111957,1003978,500501,15,2408800,10,32518800
1111958,1003978,500027,7,2860500,0,20023500
1111959,1003978,500612,7,951500,0,6660500
1111960,1003978,500465,8,123800,15,841840
1111961,1003978,500636,7,2838400,15,16888480
1111962,1003979,500032,18,3064600,0,55162800
1111963,1003979,500469,10,1630600,5,15490700
1111964,1003979,500089,16,3848600,5,58498720
1111965,1003979,500113,11,1104100,0,12145100
1111966,1003979,500436,10,876000,10,7884000
1111967,1003980,500835,13,1705400,10,19953180
1111968,1003980,500412,8,1978900,0,15831200
1111969,1003980,500873,18,1411100,15,21589830
1111970,1003981,500002,19,3623200,10,61956720
1111971,1003981,500208,6,2530600,5,14424420
1111972,1003981,500214,9,170700,0,1536300
1111973,1003981,500057,20,3714500,0,74290000
1111974,1003982,500021,4,331200,0,1324800
1111975,1003982,500154,3,1748400,5,4982940
1111976,1003982,500822,7,1698300,10,10699290
1111977,1003983,500253,7,2271200,15,13513640
1111978,1003983,500669,6,3610600,0,21663600
1111979,1003983,500849,16,3665900,0,58654400
1111980,1003983,500366,6,2331500,0,13989000
1111981,1003984,500109,13,733700,10,8584290
1111982,1003984,500475,6,505200,10,2728080
1111983,1003985,500256,10,1166000,0,11660000
1111984,1003985,500088,19,3200300,0,60805700
1111985,1003985,500980,18,1945700,0,35022600
1111986,1003985,500671,15,3119200,15,39769800
1111987,1003986,500758,15,4200800,0,63012000
1111988,1003986,500735,18,2392600,10,38760120
1111989,1003986,500506,2,1532100,0,3064200
1111990,1003986,500353,10,2053800,0,20538000
1111991,1003987,500945,6,3039600,0,18237600
1111992,1003987,500954,2,2551600,15,4337720
1111993,1003987,500344,8,1410100,5,10716760
1111994,1003987,500834,18,1542300,10,24985260
1111995,1003988,500908,18,2249800,0,40496400
1111996,1003988,500034,4,2764900,10,9953640
1111997,1003989,500942,19,589000,0,11191000
1111998,1003989,500997,9,3193500,15,24430275
1111999,1003990,500114,5,3792300,15,16117275
1112000,1003990,500527,2,1159800,5,2203620
1112001,1003990,500205,13,3587500,5,44305625
1112002,1003990,500189,2,554800,5,1054120
1112003,1003990,500692,5,2251500,5,10694625
1112004,1003991,500889,19,549100,10,9389610
1112005,1003992,500460,5,2644900,0,13224500
1112006,1003993,500356,15,2807400,0,42111000
1112007,1003993,500473,14,3285300,15,39095070
1112008,1003993,500548,4,1045700,0,4182800
1112009,1003994,500736,11,422600,0,4648600
1112010,1003994,500258,2,1338400,15,2275280
1112011,1003994,500712,9,3336200,0,30025800
1112012,1003995,500954,15,2551600,0,38274000
1112013,1003995,500507,12,1404500,10,15168600
1112014,1003996,500596,10,245800,0,2458000
1112015,1003996,500592,5,2496000,0,12480000
1112016,1003997,500213,16,329400,10,4743360
1112017,1003997,500081,4,246100,10,885960
1112018,1003997,500459,17,2847500,10,43566750
1112019,1003997,500873,8,1411100,10,10159920
1112020,1003998,500828,16,3516000,15,47817600
1112021,1003998,500740,3,2136100,0,6408300
1112022,1003998,500899,18,171900,0,3094200
1112023,1003999,500936,12,1031800,10,11143440
1112024,1004000,500585,15,211800,0,3177000
1112025,1004001,500988,11,663800,0,7301800
1112026,1004001,500659,14,3328000,0,46592000
1112027,1004001,500200,8,2393600,0,19148800
1112028,1004001,500289,1,2467200,15,2097120
1112029,1004001,500388,19,2488200,15,40184430
1112030,1004002,500520,7,2730100,15,16244095
1112031,1004002,500705,8,3415000,0,27320000
1112032,1004002,500800,17,2321100,0,39458700
1112033,1004002,500350,18,1224000,0,22032000
1112034,1004002,500656,19,2817200,10,48174120
1112035,1004003,500658,11,3657500,0,40232500
1112036,1004003,500374,11,2778800,5,29038460
1112037,1004003,500521,9,1830300,5,15649065
1112038,1004004,500041,14,2025400,0,28355600
1112039,1004005,500511,2,840000,0,1680000
1112040,1004005,500899,5,171900,10,773550
1112041,1004005,500983,2,3477700,0,6955400
1112042,1004005,501000,18,1202000,10,19472400
1112043,1004005,500115,20,2016400,0,40328000
1112044,1004006,500522,20,714500,10,12861000
1112045,1004006,500951,8,1942100,10,13983120
1112046,1004006,500020,9,3507300,5,29987415
1112047,1004006,500842,2,1166600,0,2333200
1112048,1004007,500988,9,663800,10,5376780
1112049,1004008,500022,11,3795000,5,39657750
1112050,1004008,500621,15,2750900,0,41263500
1112051,1004008,500106,1,441400,10,397260
1112052,1004008,500057,6,3714500,5,21172650
1112053,1004009,500976,11,3302400,0,36326400
1112054,1004009,500519,17,2010500,0,34178500
1112055,1004010,500123,8,1977600,15,13447680
1112056,1004011,500948,16,453000,0,7248000
1112057,1004012,500169,9,688400,0,6195600
1112058,1004012,500997,14,3193500,10,40238100
1112059,1004012,500364,17,844600,15,12204470
1112060,1004012,500682,9,1910200,0,17191800
1112061,1004013,500669,2,3610600,0,7221200
1112062,1004014,500906,10,2904900,10,26144100
1112063,1004014,500194,7,4249600,0,29747200
1112064,1004014,500737,18,900900,0,16216200
1112065,1004014,500824,2,162400,5,308560
1112066,1004015,500631,1,1491900,5,1417305
1112067,1004015,500715,6,3563000,5,20309100
1112068,1004016,500658,13,3657500,0,47547500
1112069,1004016,500340,19,3059600,10,52319160
1112070,1004017,500513,4,1007300,0,4029200
1112071,1004017,500197,5,3491200,5,16583200
1112072,1004018,500211,17,1475200,5,23824480
1112073,1004018,500118,15,3350900,0,50263500
1112074,1004018,500406,18,1523200,0,27417600
1112075,1004018,500204,18,3952800,0,71150400
1112076,1004019,500834,12,1542300,0,18507600
1112077,1004020,500224,12,1286000,0,15432000
1112078,1004020,500189,3,554800,0,1664400
1112079,1004020,500755,7,3005400,15,17882130
1112080,1004020,500837,11,722300,5,7548035
1112081,1004020,500662,13,1832700,0,23825100
1112082,1004021,500626,19,1430900,5,25827745
1112083,1004021,500648,18,1576700,0,28380600
1112084,1004021,500233,3,2425800,0,7277400
1112085,1004021,500182,6,597800,5,3407460
1112086,1004022,500365,2,608700,5,1156530
1112087,1004022,500394,8,2249600,0,17996800
1112088,1004022,500190,1,3092200,0,3092200
1112089,1004023,500166,2,849900,0,1699800
1112090,1004023,500145,1,3713000,15,3156050
1112091,1004024,500277,6,3013000,10,16270200
1112092,1004025,500147,10,3329900,0,33299000
1112093,1004025,500021,18,331200,10,5365440
1112094,1004025,500251,5,199700,15,848725
1112095,1004025,500058,1,2147000,10,1932300
1112096,1004026,500239,6,2451500,5,13973550
1112097,1004026,500649,10,214100,0,2141000
1112098,1004026,500708,13,2937200,0,38183600
1112099,1004026,500232,4,2362400,0,9449600
1112100,1004026,500132,19,563900,0,10714100
1112101,1004027,500991,17,793500,0,13489500
1112102,1004027,500674,12,1673300,5,19075620
1112103,1004027,500120,16,2120500,10,30535200
1112104,1004028,500488,19,1831500,10,31318650
1112105,1004028,500528,20,2630300,0,52606000
1112106,1004029,500281,5,1419600,5,6743100
1112107,1004029,500536,20,2563200,0,51264000
1112108,1004029,500126,15,2144700,0,32170500
1112109,1004029,500066,4,769400,5,2923720
1112110,1004030,500233,3,2425800,5,6913530
1112111,1004031,500779,1,860100,15,731085
1112112,1004031,500652,14,2053100,10,25869060
1112113,1004031,500007,4,3161600,0,12646400
1112114,1004032,500697,4,1225200,15,4165680
1112115,1004032,500637,15,1739900,15,22183725
1112116,1004032,500062,10,3411100,5,32405450
1112117,1004032,500432,11,981200,10,9713880
1112118,1004032,500356,10,2807400,0,28074000
1112119,1004033,500172,3,2686800,10,7254360
1112120,1004033,500216,1,47600,0,47600
1112121,1004033,500930,3,2673500,10,7218450
1112122,1004033,500845,1,809000,10,728100
1112123,1004034,500446,6,2938600,0,17631600
1112124,1004034,500875,18,413800,5,7075980
1112125,1004034,500245,18,3729000,0,67122000
1112126,1004035,500244,10,974100,0,9741000
1112127,1004035,500648,16,1576700,5,23965840
1112128,1004035,500916,17,3008700,0,51147900
1112129,1004035,500672,12,1506800,0,18081600
1112130,1004036,500754,6,1293100,15,6594810
1112131,1004036,500650,20,3237300,0,64746000
1112132,1004037,500242,12,2354700,0,28256400
1112133,1004037,500465,12,123800,15,1262760
1112134,1004037,500268,3,2699600,0,8098800
1112135,1004037,500852,19,2273800,0,43202200
1112136,1004037,500967,16,2482000,15,33755200
1112137,1004038,500140,1,60600,0,60600
1112138,1004038,500962,5,312200,0,1561000
1112139,1004038,500130,5,3210500,0,16052500
1112140,1004038,500728,15,2827100,15,36045525
1112141,1004038,500009,8,2203400,0,17627200
1112142,1004039,500033,2,2614500,15,4444650
1112143,1004039,500376,5,404500,0,2022500
1112144,1004039,500450,4,2711800,0,10847200
1112145,1004039,500809,17,379100,0,6444700
1112146,1004040,500506,15,1532100,0,22981500
1112147,1004040,500199,5,1769700,0,8848500
1112148,1004040,500587,13,628900,0,8175700
1112149,1004040,500712,16,3336200,5,50710240
1112150,1004041,500584,11,838100,15,7836235
1112151,1004041,500941,16,755400,0,12086400
1112152,1004041,500925,6,1403300,10,7577820
1112153,1004041,500772,1,595000,15,505750
1112154,1004042,500896,6,2218700,15,11315370
1112155,1004042,500225,18,2303400,0,41461200
1112156,1004042,500813,18,65000,5,1111500
1112157,1004043,500110,16,2320500,0,37128000
1112158,1004043,500342,11,2134900,15,19961315
1112159,1004043,500138,15,1563800,0,23457000
1112160,1004043,500683,7,71900,5,478135
1112161,1004043,500926,1,832500,0,832500
1112162,1004044,500232,13,2362400,0,30711200
1112163,1004044,500599,13,2402500,0,31232500
1112164,1004045,500258,18,1338400,10,21682080
1112165,1004046,500702,9,3032400,10,24562440
1112166,1004046,500022,8,3795000,5,28842000
1112167,1004046,500765,11,1110800,5,11607860
1112168,1004046,500081,14,246100,10,3100860
1112169,1004047,500081,2,246100,0,492200
1112170,1004048,500808,9,2678800,0,24109200
1112171,1004048,500550,16,3107500,0,49720000
1112172,1004048,500948,8,453000,10,3261600
1112173,1004048,500091,16,2235000,0,35760000
1112174,1004049,500858,16,612200,10,8815680
1112175,1004050,500958,16,1158800,0,18540800
1112176,1004050,500423,5,1824900,0,9124500
1112177,1004051,500753,15,383700,0,5755500
1112178,1004052,500770,12,4475700,10,48337560
1112179,1004052,500830,11,1053600,0,11589600
1112180,1004052,500754,4,1293100,10,4655160
1112181,1004052,500464,5,3448100,0,17240500
1112182,1004052,500235,20,1060400,0,21208000
1112183,1004053,500525,10,681300,0,6813000
1112184,1004053,500141,9,1538800,0,13849200
1112185,1004053,500782,10,3042000,10,27378000
1112186,1004053,500062,19,3411100,0,64810900
1112187,1004053,500860,9,939600,0,8456400
1112188,1004054,500270,10,123700,10,1113300
1112189,1004054,500223,1,4094500,0,4094500
1112190,1004054,500118,1,3350900,0,3350900
1112191,1004055,500075,20,4525400,0,90508000
1112192,1004056,500340,14,3059600,5,40692680
1112193,1004056,500794,18,2748400,0,49471200
1112194,1004056,500849,16,3665900,0,58654400
1112195,1004056,500332,11,3177500,15,29709625
1112196,1004057,500023,14,3921900,0,54906600
1112197,1004057,500347,2,4210000,0,8420000
1112198,1004057,500455,10,2806700,5,26663650
1112199,1004057,500143,5,685800,0,3429000
1112200,1004057,500082,9,3243700,5,27733635
1112201,1004058,500421,12,1817500,5,20719500
1112202,1004058,500614,14,2046100,5,27213130
1112203,1004058,500811,15,2333100,0,34996500
1112204,1004058,500556,3,1412600,15,3602130
1112205,1004059,500923,15,1761400,15,22457850
1112206,1004059,500406,6,1523200,0,9139200
1112207,1004059,500423,19,1824900,5,32939445
1112208,1004059,500434,8,626500,5,4761400
1112209,1004060,500666,16,274100,5,4166320
1112210,1004060,500830,14,1053600,5,14012880
1112211,1004060,500914,9,2192300,0,19730700
1112212,1004061,500177,12,640000,0,7680000
1112213,1004061,500804,20,2081600,15,35387200
1112214,1004061,500131,3,248000,0,744000
1112215,1004061,500707,12,1026000,5,11696400
1112216,1004061,500367,6,2164900,10,11690460
1112217,1004062,500153,9,3112800,15,23812920
1112218,1004062,500587,1,628900,15,534565
1112219,1004062,500282,14,3210100,5,42694330
1112220,1004062,500501,20,2408800,0,48176000
1112221,1004063,500160,15,1611900,10,21760650
1112222,1004064,500280,3,4257100,0,12771300
1112223,1004065,500087,10,1694800,0,16948000
1112224,1004065,500187,1,2942000,0,2942000
1112225,1004065,500079,19,2667500,0,50682500
1112226,1004066,500582,11,501500,0,5516500
1112227,1004066,500725,8,180800,5,1374080
1112228,1004066,500824,10,162400,5,1542800
1112229,1004066,500442,4,1963300,0,7853200
1112230,1004067,500823,7,419900,10,2645370
1112231,1004067,500941,10,755400,0,7554000
1112232,1004067,500004,17,1111100,0,18888700
1112233,1004067,500080,2,519900,0,1039800
1112234,1004068,500450,14,2711800,5,36066940
1112235,1004068,500557,13,1138100,15,12576005
1112236,1004068,500845,4,809000,10,2912400
1112237,1004068,500568,13,1172900,5,14485315
1112238,1004069,500240,7,2422800,0,16959600
1112239,1004069,500050,15,1326400,15,16911600
1112240,1004069,500891,10,3882900,5,36887550
1112241,1004069,500426,1,3206600,0,3206600
1112242,1004070,500262,8,633400,10,4560480
1112243,1004070,500436,9,876000,0,7884000
1112244,1004070,500286,10,667000,0,6670000
1112245,1004071,500572,18,3700400,0,66607200
1112246,1004071,500186,15,1876100,0,28141500
1112247,1004071,500062,20,3411100,10,61399800
1112248,1004071,500913,7,2164500,0,15151500
1112249,1004071,500173,12,1643200,0,19718400
1112250,1004072,500364,10,844600,15,7179100
1112251,1004072,500426,16,3206600,15,43609760
1112252,1004072,500061,1,1298200,0,1298200
1112253,1004073,500140,17,60600,0,1030200
1112254,1004074,500418,7,1002600,10,6316380
1112255,1004075,500058,4,2147000,0,8588000
1112256,1004075,500205,11,3587500,15,33543125
1112257,1004076,500435,2,1756200,10,3161160
1112258,1004076,500569,14,3725000,0,52150000
1112259,1004076,500844,18,2137000,15,32696100
1112260,1004077,500334,4,888000,10,3196800
1112261,1004077,500277,9,3013000,5,25761150
1112262,1004077,500298,13,849800,10,9942660
1112263,1004077,500031,12,2865600,5,32667840
1112264,1004077,500621,6,2750900,0,16505400
1112265,1004078,500442,18,1963300,0,35339400
1112266,1004078,500208,17,2530600,10,38718180
1112267,1004078,500245,7,3729000,0,26103000
1112268,1004078,500400,5,2737500,15,11634375
1112269,1004079,500428,8,1456100,0,11648800
1112270,1004079,500581,19,2960100,0,56241900
1112271,1004079,500494,17,3269600,5,52804040
1112272,1004079,500662,18,1832700,15,28040310
1112273,1004079,500390,14,2869700,10,36158220
1112274,1004080,500738,20,1396600,15,23742200
1112275,1004080,500902,20,2903100,0,58062000
1112276,1004080,500409,18,3005900,10,48695580
1112277,1004080,500871,2,2289600,15,3892320
1112278,1004081,500920,7,2476300,15,14733985
1112279,1004081,500686,10,695500,10,6259500
1112280,1004081,500508,18,1885800,5,32247180
1112281,1004081,500803,9,3929900,10,31832190
1112282,1004082,500539,10,4179700,0,41797000
1112283,1004083,500390,18,2869700,0,51654600
1112284,1004084,500022,18,3795000,0,68310000
1112285,1004084,500370,5,2146500,5,10195875
1112286,1004084,500923,6,1761400,15,8983140
1112287,1004084,500477,8,3120100,15,21216680
1112288,1004084,500985,18,3707500,0,66735000
1112289,1004085,500039,13,3076700,0,39997100
1112290,1004085,500390,1,2869700,10,2582730
1112291,1004085,500086,16,4060200,15,55218720
1112292,1004085,500700,20,2650200,0,53004000
1112293,1004086,500981,14,1453500,15,17296650
1112294,1004086,500065,13,3155800,15,34871590
1112295,1004086,500613,20,2904600,0,58092000
1112296,1004087,500426,11,3206600,15,29981710
1112297,1004087,500271,2,3506000,0,7012000
1112298,1004088,500024,5,1894900,5,9000775
1112299,1004088,500180,6,3605700,0,21634200
1112300,1004089,500662,20,1832700,0,36654000
1112301,1004090,500649,11,214100,10,2119590
1112302,1004091,500265,5,2746200,5,13044450
1112303,1004091,500838,14,166600,0,2332400
1112304,1004092,500883,8,2487400,10,17909280
1112305,1004092,500018,15,2036300,0,30544500
1112306,1004092,500138,13,1563800,5,19312930
1112307,1004092,500215,7,225500,10,1420650
1112308,1004093,500010,6,1109500,0,6657000
1112309,1004094,500077,10,2671700,0,26717000
1112310,1004094,500489,8,2873600,15,19540480
1112311,1004095,500213,18,329400,0,5929200
1112312,1004095,500586,19,1905000,0,36195000
1112313,1004096,500738,11,1396600,0,15362600
1112314,1004097,500851,13,1106500,5,13665275
1112315,1004098,500480,1,1510600,10,1359540
1112316,1004098,500017,8,1906600,0,15252800
1112317,1004099,500647,1,4263500,15,3623975
1112318,1004099,500089,11,3848600,15,35984410
1112319,1004100,500742,5,216900,15,921825
1112320,1004100,500450,12,2711800,0,32541600
1112321,1004101,500698,18,2774600,10,44948520
1112322,1004101,500235,13,1060400,0,13785200
1112323,1004101,500357,20,3045500,0,60910000
1112324,1004102,500634,3,114900,15,292995
1112325,1004102,500945,7,3039600,0,21277200
1112326,1004102,500435,18,1756200,15,26869860
1112327,1004102,500043,13,1475900,15,16308695
1112328,1004102,500861,1,1715800,5,1630010
1112329,1004103,500906,10,2904900,5,27596550
1112330,1004103,500148,14,1734700,5,23071510
1112331,1004103,500191,7,1696000,0,11872000
1112332,1004103,500915,2,2044200,5,3883980
1112333,1004104,500994,7,3087000,10,19448100
1112334,1004104,500444,13,2038700,10,23852790
1112335,1004104,500637,16,1739900,15,23662640
1112336,1004105,500108,18,1774700,0,31944600
1112337,1004105,500780,17,3659600,10,55991880
1112338,1004106,500773,16,273800,10,3942720
1112339,1004106,500828,19,3516000,15,56783400
1112340,1004107,500353,14,2053800,5,27315540
1112341,1004108,500422,15,291600,0,4374000
1112342,1004108,500414,12,929300,0,11151600
1112343,1004109,500125,1,2166900,0,2166900
1112344,1004109,500960,9,3543600,15,27108540
1112345,1004109,500464,1,3448100,15,2930885
1112346,1004109,500356,4,2807400,0,11229600
1112347,1004110,500867,18,2069500,15,31663350
1112348,1004110,500501,6,2408800,5,13730160
1112349,1004110,500287,14,2428600,0,34000400
1112350,1004110,500479,4,1022900,5,3887020
1112351,1004110,500972,15,2362300,0,35434500
1112352,1004111,500901,9,2779600,0,25016400
1112353,1004111,500394,16,2249600,15,30594560
1112354,1004111,500167,8,2754100,10,19829520
1112355,1004112,500158,11,1066900,10,10562310
1112356,1004112,500630,4,2995700,10,10784520
1112357,1004112,500924,19,3237800,15,52290470
1112358,1004113,500095,19,3480900,10,59523390
1112359,1004113,500314,14,815400,15,9703260
1112360,1004113,500887,12,2494200,5,28433880
1112361,1004114,500196,18,543600,15,8317080
1112362,1004114,500592,17,2496000,10,38188800
1112363,1004115,500133,14,1156400,0,16189600
1112364,1004115,500742,12,216900,0,2602800
1112365,1004115,500553,18,2054400,0,36979200
1112366,1004115,500944,17,2512800,0,42717600
1112367,1004116,500709,5,3022000,0,15110000
1112368,1004117,500809,17,379100,10,5800230
1112369,1004117,500033,10,2614500,0,26145000
1112370,1004117,500718,14,2644400,10,33319440
1112371,1004117,500745,18,554900,0,9988200
1112372,1004117,500580,16,1575300,10,22684320
1112373,1004118,500628,19,671400,5,12118770
1112374,1004119,500265,4,2746200,15,9337080
1112375,1004120,500771,17,3155900,15,45602755
1112376,1004120,500771,3,3155900,5,8994315
1112377,1004120,500692,6,2251500,5,12833550
1112378,1004120,500449,13,1447400,10,16934580
1112379,1004120,500542,16,3560100,0,56961600
1112380,1004121,500993,17,2367500,0,40247500
1112381,1004121,500323,10,4169400,5,39609300
1112382,1004122,500996,15,2037700,0,30565500
1112383,1004122,500730,3,4387400,5,12504090
1112384,1004122,500837,1,722300,0,722300
1112385,1004123,500412,4,1978900,0,7915600
1112386,1004123,500358,3,3840600,15,9793530
1112387,1004124,500116,13,2355400,5,29089190
1112388,1004124,500871,2,2289600,0,4579200
1112389,1004124,500889,19,549100,0,10432900
1112390,1004124,500985,12,3707500,5,42265500
1112391,1004124,500900,4,2337500,0,9350000
1112392,1004125,500546,12,3304600,0,39655200
1112393,1004125,500448,10,570000,15,4845000
1112394,1004125,500954,2,2551600,15,4337720
1112395,1004125,500904,14,831000,0,11634000
1112396,1004126,500109,5,733700,10,3301650
1112397,1004126,500944,6,2512800,5,14322960
1112398,1004126,500839,5,852900,10,3838050
1112399,1004127,500991,14,793500,0,11109000
1112400,1004127,500874,20,1675200,5,31828800
1112401,1004127,500172,9,2686800,10,21763080
1112402,1004127,500801,8,1884000,0,15072000
1112403,1004128,500665,4,447300,0,1789200
1112404,1004128,500218,16,1465400,0,23446400
1112405,1004128,500622,19,1896600,0,36035400
1112406,1004129,500586,18,1905000,0,34290000
1112407,1004129,500536,16,2563200,0,41011200
1112408,1004130,500600,20,1561400,15,26543800
1112409,1004130,500807,5,2454600,10,11045700
1112410,1004130,500672,6,1506800,0,9040800
1112411,1004130,500693,15,1914800,5,27285900
1112412,1004131,500472,12,676700,15,6902340
1112413,1004131,500078,7,2279100,0,15953700
1112414,1004131,500347,9,4210000,5,35995500
1112415,1004131,500199,14,1769700,5,23537010
1112416,1004131,500702,14,3032400,0,42453600
1112417,1004132,500157,20,3113200,0,62264000
1112418,1004132,500884,19,92600,0,1759400
1112419,1004132,500282,15,3210100,15,40928775
1112420,1004132,500194,16,4249600,0,67993600
1112421,1004133,500626,18,1430900,5,24468390
1112422,1004133,500335,3,243500,0,730500
1112423,1004133,500668,10,674300,10,6068700
1112424,1004133,500634,8,114900,15,781320
1112425,1004133,500214,8,170700,5,1297320
1112426,1004134,500526,4,2367500,0,9470000
1112427,1004134,500735,19,2392600,10,40913460
1112428,1004134,500737,15,900900,5,12837825
1112429,1004135,500747,20,203500,5,3866500
1112430,1004135,500084,9,203500,0,1831500
1112431,1004135,500944,20,2512800,5,47743200
1112432,1004136,500991,13,793500,0,10315500
1112433,1004136,500886,1,2914900,0,2914900
1112434,1004137,500493,13,178000,10,2082600
1112435,1004137,500750,16,3791900,0,60670400
1112436,1004138,500459,9,2847500,0,25627500
1112437,1004138,500878,8,2267400,0,18139200
1112438,1004138,500704,14,2109500,0,29533000
1112439,1004138,500890,13,673800,10,7883460
1112440,1004138,500082,15,3243700,0,48655500
1112441,1004139,500857,4,1689200,10,6081120
1112442,1004139,500864,1,4435500,0,4435500
1112443,1004139,500337,9,1027300,5,8783415
1112444,1004139,500056,2,2894500,15,4920650
1112445,1004139,500927,14,1673700,10,21088620
1112446,1004140,500444,5,2038700,0,10193500
1112447,1004140,500879,12,4457200,15,45463440
1112448,1004140,500435,8,1756200,0,14049600
1112449,1004140,500992,13,1562500,0,20312500
1112450,1004140,500053,19,2068500,5,37336425
1112451,1004141,500801,18,1884000,10,30520800
1112452,1004141,500187,14,2942000,0,41188000
1112453,1004142,500977,6,1069600,0,6417600
1112454,1004142,500317,2,2649300,5,5033670
1112455,1004142,500526,9,2367500,10,19176750
1112456,1004142,500915,17,2044200,15,29538690
1112457,1004143,500295,7,533000,0,3731000
1112458,1004144,500810,15,2094900,0,31423500
1112459,1004144,500729,6,3705800,15,18899580
1112460,1004144,500513,18,1007300,10,16318260
1112461,1004144,500687,9,1595300,0,14357700
1112462,1004145,500535,3,2722800,0,8168400
1112463,1004145,500027,13,2860500,0,37186500
1112464,1004145,500896,2,2218700,15,3771790
1112465,1004146,500953,10,678700,5,6447650
1112466,1004146,500052,12,2730500,10,29489400
1112467,1004146,500966,9,3868800,10,31337280
1112468,1004146,500851,18,1106500,5,18921150
1112469,1004147,500191,18,1696000,15,25948800
1112470,1004147,500314,12,815400,5,9295560
1112471,1004148,500093,2,1692100,10,3045780
1112472,1004148,500198,5,3033500,10,13650750
1112473,1004148,500126,19,2144700,0,40749300
1112474,1004148,500061,7,1298200,0,9087400
1112475,1004149,500852,8,2273800,0,18190400
1112476,1004149,500410,15,1931900,10,26080650
1112477,1004149,500245,12,3729000,10,40273200
1112478,1004149,500589,10,1971900,0,19719000
1112479,1004149,500290,19,1995100,0,37906900
1112480,1004150,500724,5,776600,0,3883000
1112481,1004150,500740,4,2136100,15,7262740
1112482,1004150,500781,4,186200,10,670320
1112483,1004150,500434,16,626500,15,8520400
1112484,1004150,500423,9,1824900,5,15602895
1112485,1004151,500262,17,633400,10,9691020
1112486,1004151,500719,6,3033800,10,16382520
1112487,1004151,500176,6,2680100,5,15276570
1112488,1004151,500010,13,1109500,15,12259975
1112489,1004152,500877,10,643000,0,6430000
1112490,1004152,500619,17,2998500,0,50974500
1112491,1004152,500977,2,1069600,5,2032240
1112492,1004152,500894,15,3095800,0,46437000
1112493,1004152,500681,5,3884400,0,19422000
1112494,1004153,500937,14,2067400,0,28943600
1112495,1004153,500413,8,1267900,0,10143200
1112496,1004153,500798,1,983800,0,983800
1112497,1004154,500784,19,3045600,0,57866400
1112498,1004154,500787,6,245500,15,1252050
1112499,1004154,500193,18,1479300,15,22633290
1112500,1004155,500783,4,2528600,15,8597240
1112501,1004155,500701,19,1425100,0,27076900
1112502,1004155,500878,19,2267400,0,43080600
1112503,1004156,500750,17,3791900,0,64462300
1112504,1004156,500905,6,2018900,0,12113400
1112505,1004156,500192,7,339800,0,2378600
1112506,1004157,500075,5,4525400,0,22627000
1112507,1004157,500997,20,3193500,0,63870000
1112508,1004157,500067,4,1888200,10,6797520
1112509,1004157,500773,10,273800,15,2327300
1112510,1004158,500828,20,3516000,10,63288000
1112511,1004159,500554,2,3062900,0,6125800
1112512,1004159,500443,11,1671200,10,16544880
1112513,1004160,500897,12,1125500,0,13506000
1112514,1004160,500798,1,983800,15,836230
1112515,1004160,500384,8,2313800,5,17584880
